op_unique_carrier,fl_date,arr_delay
YX,2019-02-19,5953
YX,2019-02-20,26332
YX,2019-02-21,552
YX,2019-02-22,6208
YX,2019-02-23,-1623
YX,2019-02-24,9201
YX,2019-02-25,20330
YX,2019-02-26,2396
YX,2019-02-27,-1680
YX,2019-02-28,9744
YX,2019-03-01,21470
YX,2019-03-02,19379
YX,2019-03-03,9860
YX,2019-03-04,7874
YX,2019-03-05,-1932
YX,2019-03-06,-3941
YX,2019-03-07,-281
YX,2019-03-08,3546
YX,2019-03-09,7293
YX,2019-03-10,14923
YX,2019-03-11,18
YX,2019-03-12,-1746
YX,2019-03-13,-4550
YX,2019-03-14,783
YX,2019-03-15,20568
YX,2019-03-16,1691
YX,2019-03-17,-2552
YX,2019-03-18,-7180
YX,2019-03-19,-8545
YX,2019-03-20,-6346
YX,2019-03-21,9303
YX,2019-03-22,12713
YX,2019-03-23,-3374
YX,2019-03-24,-4715
YX,2019-03-25,-3303
YX,2019-03-26,-2354
YX,2019-03-27,-6488
YX,2019-03-28,-4443
YX,2019-03-29,-8037
YX,2019-03-30,-6882
YX,2019-03-31,-994
YX,2019-04-01,57712
YX,2019-04-02,-6514
YX,2019-04-03,4684
YX,2019-04-04,1940
YX,2019-04-05,705
YX,2019-04-06,-4671
YX,2019-04-07,905
YX,2019-04-08,5120
YX,2019-04-09,11226
YX,2019-04-10,-1334
YX,2019-04-11,-3323
YX,2019-04-12,22933
YX,2019-04-13,3109
YX,2019-04-14,35541
YX,2019-04-15,9915
YX,2019-04-16,-2432
YX,2019-04-17,-5489
YX,2019-04-18,17456
YX,2019-04-19,19006
YX,2019-04-20,-4651
YX,2019-04-21,-9361
YX,2019-04-22,3336
YX,2019-04-23,-8528
YX,2019-04-24,-4865
YX,2019-04-25,-6948
YX,2019-04-26,16996
YX,2019-04-27,-4054
YX,2019-04-28,-2175
YX,2019-04-29,-5486
YX,2019-04-30,-240
YX,2019-05-01,-6923
YX,2019-05-02,25129
YX,2019-05-03,25338
YX,2019-05-04,-1619
YX,2019-05-05,8595
YX,2019-05-06,-888
YX,2019-05-07,2046
YX,2019-05-08,-2106
YX,2019-05-09,-1031
YX,2019-05-10,5272
YX,2019-05-11,527
YX,2019-05-12,4526
YX,2019-05-13,9321
YX,2019-05-14,-3843
YX,2019-05-15,-5511
YX,2019-05-16,-3161
YX,2019-05-17,-1585
YX,2019-05-18,-4268
YX,2019-05-19,9763
YX,2019-05-20,5176
YX,2019-05-21,515
YX,2019-05-22,-6477
YX,2019-05-23,29736
YX,2019-05-24,8103
YX,2019-05-25,-2620
YX,2019-05-26,2134
YX,2019-05-27,-2779
YX,2019-05-28,17273
YX,2019-05-29,12235
YX,2019-05-30,21299
YX,2019-05-31,2388
YX,2019-06-01,-977
YX,2019-06-02,15385
YX,2019-06-03,-2304
YX,2019-06-04,-4460
YX,2019-06-05,8106
YX,2019-06-06,388
YX,2019-06-07,235
YX,2019-06-08,1653
YX,2019-06-09,297
YX,2019-06-10,19050
YX,2019-06-11,4642
YX,2019-06-12,-959
YX,2019-06-13,27434
YX,2019-06-14,-1676
YX,2019-06-15,7130
YX,2019-06-16,9110
YX,2019-06-17,8205
YX,2019-06-18,31270
YX,2019-06-19,25211
YX,2019-06-20,39090
YX,2019-06-21,31202
YX,2019-06-22,1393
YX,2019-06-23,6424
YX,2019-06-24,6681
YX,2019-06-25,29827
YX,2019-06-26,1111
YX,2019-06-27,10181
YX,2019-06-28,13894
YX,2019-06-29,11776
YX,2019-06-30,12720
YX,2019-07-01,-7299
YX,2019-07-02,4275
YX,2019-07-03,-1012
YX,2019-07-04,-24
YX,2019-07-05,1981
YX,2019-07-06,22128
YX,2019-07-07,11970
YX,2019-07-08,20253
YX,2019-07-09,-7074
YX,2019-07-10,-3936
YX,2019-07-11,23390
YX,2019-07-12,5853
YX,2019-07-13,-1919
YX,2019-07-14,-6334
YX,2019-07-15,243
YX,2019-07-16,3675
YX,2019-07-17,10095
YX,2019-07-18,29340
YX,2019-07-19,11233
YX,2019-07-20,3606
YX,2019-07-21,20808
YX,2019-07-22,16500
YX,2019-07-23,17914
YX,2019-07-24,164
YX,2019-07-25,-2699
YX,2019-07-26,-3825
YX,2019-07-27,-5348
YX,2019-07-28,-6379
YX,2019-07-29,5124
YX,2019-07-30,24681
YX,2019-07-31,18672
YX,2019-08-01,25461
YX,2019-08-02,16890
YX,2019-08-03,2919
YX,2019-08-04,5627
YX,2019-08-05,-6847
YX,2019-08-06,13184
YX,2019-08-07,18314
YX,2019-08-08,21054
YX,2019-08-09,15639
YX,2019-08-10,-2460
YX,2019-08-11,-628
YX,2019-08-12,-3654
YX,2019-08-13,18882
YX,2019-08-14,24788
YX,2019-08-15,33352
YX,2019-08-16,11294
YX,2019-08-17,4168
YX,2019-08-18,14217
YX,2019-08-19,19187
YX,2019-08-20,27527
YX,2019-08-21,16811
YX,2019-08-22,17981
YX,2019-08-23,5035
YX,2019-08-24,-5976
YX,2019-08-25,-5316
YX,2019-08-26,-1538
YX,2019-08-27,-7803
YX,2019-08-28,1085
YX,2019-08-29,-3966
YX,2019-08-30,-6328
YX,2019-08-31,-7688
YX,2019-09-01,-7319
YX,2019-09-02,18737
YX,2019-09-03,-5333
YX,2019-09-04,330
YX,2019-09-05,-6893
YX,2019-09-06,748
YX,2019-09-07,-11354
YX,2019-09-08,-6903
YX,2019-09-09,-5899
YX,2019-09-10,-7035
YX,2019-09-11,8670
YX,2019-09-12,12488
YX,2019-09-13,5709
YX,2019-09-14,-6391
YX,2019-09-15,-6679
YX,2019-09-16,-8628
YX,2019-09-17,3633
YX,2019-09-18,4361
YX,2019-09-19,5610
YX,2019-09-20,-4854
YX,2019-09-21,-8006
YX,2019-09-22,-6808
YX,2019-09-23,-6444
YX,2019-09-24,-8761
YX,2019-09-25,-7791
YX,2019-09-26,2963
YX,2019-09-27,1730
YX,2019-09-28,-4517
YX,2019-09-29,-4252
YX,2019-09-30,-3096
YX,2019-10-01,-6563
YX,2019-10-02,2923
YX,2019-10-03,7364
YX,2019-10-04,3588
YX,2019-10-05,-7603
YX,2019-10-06,-6918
YX,2019-10-07,-3035
YX,2019-10-08,1756
YX,2019-10-09,10954
YX,2019-10-10,6757
YX,2019-10-11,12002
YX,2019-10-12,-6834
YX,2019-10-13,-7124
YX,2019-10-14,-7500
YX,2019-10-15,-7777
YX,2019-10-16,13907
YX,2019-10-17,18662
YX,2019-10-18,1840
YX,2019-10-19,-8339
YX,2019-10-20,6492
YX,2019-10-21,11615
YX,2019-10-22,18081
YX,2019-10-23,-7034
YX,2019-10-24,-2854
YX,2019-10-25,-2718
YX,2019-10-26,-3914
YX,2019-10-27,6681
YX,2019-10-28,-4458
YX,2019-10-29,3644
YX,2019-10-30,6455
YX,2019-10-31,17262
YX,2019-11-01,5060
YX,2019-11-02,-5793
YX,2019-11-03,-4997
YX,2019-11-04,-7059
YX,2019-11-05,-7097
YX,2019-11-06,-6462
YX,2019-11-07,1804
YX,2019-11-08,4615
YX,2019-11-09,-9196
YX,2019-11-10,-11191
YX,2019-11-11,7646
YX,2019-11-12,17734
YX,2019-11-13,-4182
YX,2019-11-14,-5361
YX,2019-11-15,-5431
YX,2019-11-16,-9173
YX,2019-11-17,-6343
YX,2019-11-18,11105
YX,2019-11-19,-7407
YX,2019-11-20,-4623
YX,2019-11-21,-8659
YX,2019-11-22,2147
YX,2019-11-23,-5383
YX,2019-11-24,-4033
YX,2019-11-25,-12688
YX,2019-11-26,-4329
YX,2019-11-27,2322
YX,2019-11-28,-5146
YX,2019-11-29,-5168
YX,2019-11-30,-111
YX,2019-12-01,28738
YX,2019-12-02,28097
YX,2019-12-03,15338
YX,2019-12-04,-1848
YX,2019-12-05,-4645
YX,2019-12-06,-320
YX,2019-12-07,-9980
YX,2019-12-08,-8994
YX,2019-12-09,30284
YX,2019-12-10,10583
YX,2019-12-11,35637
YX,2019-12-12,-2052
YX,2019-12-13,9456
YX,2019-12-14,2571
YX,2019-12-15,-461
YX,2019-12-16,6570
YX,2019-12-17,29196
YX,2019-12-18,21041
YX,2019-12-19,5668
YX,2019-12-20,2291
YX,2019-12-21,-4660
YX,2019-12-22,554
YX,2019-12-23,-3596
YX,2019-12-24,4851
YX,2019-12-25,-7462
YX,2019-12-26,-7927
YX,2019-12-27,-6121
YX,2019-12-28,-559
YX,2019-12-29,649
YX,2019-12-30,9366
YX,2019-12-31,-2756
ZW,2018-01-01,10159
ZW,2018-01-02,9808
ZW,2018-01-03,12691
ZW,2018-01-04,4498
ZW,2018-01-05,6380
ZW,2018-01-06,6989
ZW,2018-01-07,9447
ZW,2018-01-08,9292
ZW,2018-01-09,726
ZW,2018-01-10,359
ZW,2018-01-11,723
ZW,2018-01-12,7138
ZW,2018-01-13,2052
ZW,2018-01-14,1499
ZW,2018-01-15,13024
ZW,2018-01-16,5116
ZW,2018-01-17,1120
ZW,2018-01-18,-218
ZW,2018-01-19,-2537
ZW,2018-01-20,-1401
ZW,2018-01-21,86
ZW,2018-01-22,1706
ZW,2018-01-23,1221
ZW,2018-01-24,690
ZW,2018-01-25,-1834
ZW,2018-01-26,1115
ZW,2018-01-27,1157
ZW,2018-01-28,1695
ZW,2018-01-29,2273
ZW,2018-01-30,157
ZW,2018-01-31,-2816
ZW,2018-02-01,-1080
ZW,2018-02-02,1987
ZW,2018-02-03,-501
ZW,2018-02-04,25287
ZW,2018-02-05,16772
ZW,2018-02-06,4327
ZW,2018-02-07,7934
ZW,2018-02-08,1267
ZW,2018-02-09,3749
ZW,2018-02-10,5952
ZW,2018-02-11,7787
ZW,2018-02-12,714
ZW,2018-02-13,1241
ZW,2018-02-14,-170
ZW,2018-02-15,10852
ZW,2018-02-16,6117
ZW,2018-02-17,5447
ZW,2018-02-18,2935
ZW,2018-02-19,2481
ZW,2018-02-20,5943
ZW,2018-02-21,650
ZW,2018-02-22,-585
ZW,2018-02-23,-51
ZW,2018-02-24,339
ZW,2018-02-25,-535
ZW,2018-02-26,-2001
ZW,2018-02-27,-1566
ZW,2018-02-28,-1929
ZW,2018-03-01,1816
ZW,2018-03-02,1265
ZW,2018-03-03,-1564
ZW,2018-03-04,-1972
ZW,2018-03-05,2244
ZW,2018-03-06,3108
ZW,2018-03-07,-1275
ZW,2018-03-08,-1444
ZW,2018-03-09,-1343
ZW,2018-03-10,787
ZW,2018-03-11,-134
ZW,2018-03-12,2293
ZW,2018-03-13,7368
ZW,2018-03-14,-637
ZW,2018-03-15,-2417
ZW,2018-03-16,794
ZW,2018-03-17,1657
ZW,2018-03-18,-1946
ZW,2018-03-19,159
ZW,2018-03-20,1743
ZW,2018-03-21,336
ZW,2018-03-22,-1292
ZW,2018-03-23,-1477
ZW,2018-03-24,5709
ZW,2018-03-25,1619
ZW,2018-03-26,-926
ZW,2018-03-27,-1500
ZW,2018-03-28,2167
ZW,2018-03-29,793
ZW,2018-03-30,-2178
ZW,2018-03-31,-1952
ZW,2018-04-01,-2921
ZW,2018-04-02,-626
ZW,2018-04-03,10431
ZW,2018-04-04,2311
ZW,2018-04-05,1044
ZW,2018-04-06,-1525
ZW,2018-04-07,-2341
ZW,2018-04-08,422
ZW,2018-04-09,9899
ZW,2018-04-10,-1987
ZW,2018-04-11,-3433
ZW,2018-04-12,-227
ZW,2018-04-13,1334
ZW,2018-04-14,2580
ZW,2018-04-15,11432
ZW,2018-04-16,13680
ZW,2018-04-17,2865
ZW,2018-04-18,2452
ZW,2018-04-19,4172
ZW,2018-04-20,-1520
ZW,2018-04-21,-2625
ZW,2018-04-22,-2285
ZW,2018-04-23,-2911
ZW,2018-04-24,-697
ZW,2018-04-25,231
ZW,2018-04-26,-296
ZW,2018-04-27,365
ZW,2018-04-28,3089
ZW,2018-04-29,-2360
ZW,2018-04-30,-3923
ZW,2018-05-01,-3128
ZW,2018-05-02,4519
ZW,2018-05-03,8284
ZW,2018-05-04,5692
ZW,2018-05-05,1045
ZW,2018-05-06,-1473
ZW,2018-05-07,-905
ZW,2018-05-08,-778
ZW,2018-05-09,15771
ZW,2018-05-10,9393
ZW,2018-05-11,1848
ZW,2018-05-12,7109
ZW,2018-05-13,2716
ZW,2018-05-14,21974
ZW,2018-05-15,11126
ZW,2018-05-16,7919
ZW,2018-05-17,5264
ZW,2018-05-18,2438
ZW,2018-05-19,2326
ZW,2018-05-20,12163
ZW,2018-05-21,24924
ZW,2018-05-22,4439
ZW,2018-05-23,1245
ZW,2018-05-24,1288
ZW,2018-05-25,2362
ZW,2018-05-26,1387
ZW,2018-05-27,2746
ZW,2018-05-28,5786
ZW,2018-05-29,1020
ZW,2018-05-30,5731
ZW,2018-05-31,6655
ZW,2018-06-01,3384
ZW,2018-06-02,1052
ZW,2018-06-03,258
ZW,2018-06-04,-2688
ZW,2018-06-05,-795
ZW,2018-06-06,-628
ZW,2018-06-07,-2054
ZW,2018-06-08,17940
ZW,2018-06-09,22713
ZW,2018-06-10,30299
ZW,2018-06-11,9385
ZW,2018-06-12,1316
ZW,2018-06-13,-557
ZW,2018-06-14,1685
ZW,2018-06-15,2766
ZW,2018-06-16,-514
ZW,2018-06-17,2376
ZW,2018-06-18,6958
ZW,2018-06-19,18948
ZW,2018-06-20,9026
ZW,2018-06-21,21539
ZW,2018-06-22,15530
ZW,2018-06-23,-579
ZW,2018-06-24,637
ZW,2018-06-25,-859
ZW,2018-06-26,20890
ZW,2018-06-27,6251
ZW,2018-06-28,2611
ZW,2018-06-29,529
ZW,2018-06-30,-737
ZW,2018-07-01,4676
ZW,2018-07-02,3884
ZW,2018-07-03,-187
ZW,2018-07-04,1597
ZW,2018-07-05,5955
ZW,2018-07-06,-583
ZW,2018-07-07,-566
ZW,2018-07-08,-469
ZW,2018-07-09,-2208
ZW,2018-07-10,-1240
ZW,2018-07-11,-1641
ZW,2018-07-12,-762
ZW,2018-07-13,366
ZW,2018-07-14,45
ZW,2018-07-15,1683
ZW,2018-07-16,11106
ZW,2018-07-17,5257
ZW,2018-07-18,-483
ZW,2018-07-19,-89
ZW,2018-07-20,16249
ZW,2018-07-21,3777
ZW,2018-07-22,3701
ZW,2018-07-23,3234
ZW,2018-07-24,-935
ZW,2018-07-25,2534
ZW,2018-07-26,2659
ZW,2018-07-27,2694
ZW,2018-07-28,-1279
ZW,2018-07-29,216
ZW,2018-07-30,700
ZW,2018-07-31,-930
ZW,2018-08-01,8144
ZW,2018-08-02,5370
ZW,2018-08-03,1000
ZW,2018-08-04,-2334
ZW,2018-08-05,-573
ZW,2018-08-06,14804
ZW,2018-08-07,11106
ZW,2018-08-08,-600
ZW,2018-08-09,6850
ZW,2018-08-10,2282
ZW,2018-08-11,-661
ZW,2018-08-12,1877
ZW,2018-08-13,3985
ZW,2018-08-14,-1717
ZW,2018-08-15,6497
ZW,2018-08-16,5246
ZW,2018-08-17,6313
ZW,2018-08-18,-516
ZW,2018-08-19,-83
ZW,2018-08-20,6229
ZW,2018-08-21,6919
ZW,2018-08-22,-2444
ZW,2018-08-23,-3318
ZW,2018-08-24,-187
ZW,2018-08-25,431
ZW,2018-08-26,432
ZW,2018-08-27,-1125
ZW,2018-08-28,11493
ZW,2018-08-29,-934
ZW,2018-08-30,82
ZW,2018-08-31,-335
ZW,2018-09-01,16118
ZW,2018-09-02,3491
ZW,2018-09-03,18347
ZW,2018-09-04,2445
ZW,2018-09-05,3875
ZW,2018-09-06,1371
ZW,2018-09-07,-331
ZW,2018-09-08,-1504
ZW,2018-09-09,-5
ZW,2018-09-10,474
ZW,2018-09-11,-1428
ZW,2018-09-12,-2306
ZW,2018-09-13,-3109
ZW,2018-09-14,-44
ZW,2018-09-15,-2267
ZW,2018-09-16,-916
ZW,2018-09-17,-1968
ZW,2018-09-18,-1243
ZW,2018-09-19,-1569
ZW,2018-09-20,1540
ZW,2018-09-21,4013
ZW,2018-09-22,-2042
ZW,2018-09-23,-1596
ZW,2018-09-24,-1443
ZW,2018-09-25,4502
ZW,2018-09-26,1129
ZW,2018-09-27,776
ZW,2018-09-28,-1600
ZW,2018-09-29,-1787
ZW,2018-09-30,-1225
ZW,2018-10-01,-801
ZW,2018-10-02,-2008
ZW,2018-10-03,-3068
ZW,2018-10-04,-1332
ZW,2018-10-05,3877
ZW,2018-10-06,9021
ZW,2018-10-07,1846
ZW,2018-10-08,-376
ZW,2018-10-09,-237
ZW,2018-10-10,323
ZW,2018-10-11,2056
ZW,2018-10-12,-2117
ZW,2018-10-13,-1619
ZW,2018-10-14,-1379
ZW,2018-10-15,-901
ZW,2018-10-16,-2868
ZW,2018-10-17,-3087
ZW,2018-10-18,-1817
ZW,2018-10-19,-1753
ZW,2018-10-20,413
ZW,2018-10-21,-1880
ZW,2018-10-22,-3076
ZW,2018-10-23,-2588
ZW,2018-10-24,-2906
ZW,2018-10-25,-745
ZW,2018-10-26,-881
ZW,2018-10-27,-2617
ZW,2018-10-28,-1541
ZW,2018-10-29,-1899
ZW,2018-10-30,-2080
ZW,2018-10-31,-2806
ZW,2018-11-01,-1658
